product_id,product_name,category,sub_category,profit,product_rank,total_profitable_products,cumulative_profit,cumulative_profit_share,product_share
TEC-MA-10000161,"Konica Receipt Printer, Durable",Technology,Machines,773.87,635,7691,1034451.17,0.5105,0.0826
FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,Furniture,Chairs,773.26,636,7691,1035224.43,0.5109,0.0827
TEC-OKI-10004735,"Okidata Receipt Printer, Wireless",Technology,Machines,772.95,637,7691,1035997.38,0.5113,0.0828
FUR-CH-10000891,"Harbour Creations Executive Leather Armchair, Black",Furniture,Chairs,772.89,638,7691,1036770.27,0.5117,0.083
TEC-AC-10004414,"Enermax Router, Bluetooth",Technology,Accessories,769.54,639,7691,1037539.81,0.5121,0.0831
FUR-CH-10001477,"Novimex Chairmat, Black",Furniture,Chairs,769.52,640,7691,1038309.33,0.5124,0.0832
TEC-AC-10002001,Logitech Wireless Gaming Headset G930,Technology,Accessories,763.15,641,7691,1039072.49,0.5128,0.0833
FUR-TA-10001786,"Chromcraft Computer Table, with Bottom Storage",Furniture,Tables,761.96,642,7691,1039834.45,0.5132,0.0835
TEC-PH-10002102,"Nokia Headset, Cordless",Technology,Phones,761.6,643,7691,1040596.05,0.5136,0.0836
TEC-PH-10001288,"Motorola Speaker Phone, with Caller ID",Technology,Phones,761.04,644,7691,1041357.09,0.5139,0.0837
OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,Office Supplies,Binders,760.98,645,7691,1042118.07,0.5143,0.0839
TEC-AC-10003403,"Enermax Router, USB",Technology,Accessories,759.98,646,7691,1042878.05,0.5147,0.084
FUR-BO-10003323,"Safco 3-Shelf Cabinet, Mobile",Furniture,Bookcases,759.24,647,7691,1043637.28,0.5151,0.0841
FUR-BO-10001621,"Dania Stackable Bookrack, Traditional",Furniture,Bookcases,757.4,648,7691,1044394.68,0.5154,0.0843
OFF-AP-10001593,"Cuisinart Microwave, Red",Office Supplies,Appliances,757.34,649,7691,1045152.02,0.5158,0.0844
FUR-BO-10002308,"Safco Floating Shelf Set, Metal",Furniture,Bookcases,757.33,650,7691,1045909.35,0.5162,0.0845
OFF-PA-10000100,Xerox 1945,Office Supplies,Paper,756.27,651,7691,1046665.62,0.5166,0.0846
OFF-AP-10002764,"Hoover Microwave, Black",Office Supplies,Appliances,755.78,652,7691,1047421.4,0.5169,0.0848
FUR-CH-10000343,"Hon Executive Leather Armchair, Black",Furniture,Chairs,755.63,653,7691,1048177.03,0.5173,0.0849
FUR-CH-10001756,"Novimex Bag Chairs, Adjustable",Furniture,Chairs,755.08,654,7691,1048932.1,0.5177,0.085
TEC-AC-10003174,Plantronics S12 Corded Telephone Headset System,Technology,Accessories,754.53,655,7691,1049686.63,0.5181,0.0852
FUR-BO-10002000,"Ikea Classic Bookcase, Metal",Furniture,Bookcases,752.49,656,7691,1050439.12,0.5184,0.0853
OFF-ST-10004365,"Fellowes Shelving, Wire Frame",Office Supplies,Storage,751.75,657,7691,1051190.87,0.5188,0.0854
FUR-CH-10000847,Global Executive Mid-Back Manager's Chair,Furniture,Chairs,750.73,658,7691,1051941.6,0.5192,0.0856
OFF-ST-10001567,"Smead File Cart, Single Width",Office Supplies,Storage,750.01,659,7691,1052691.61,0.5195,0.0857
OFF-AR-10003457,"Sanford Sketch Pad, Water Color",Office Supplies,Art,749.97,660,7691,1053441.58,0.5199,0.0858
TEC-AC-10003615,"SanDisk Router, Programmable",Technology,Accessories,749.34,661,7691,1054190.92,0.5203,0.0859
TEC-CO-10000562,"HP Wireless Fax, Digital",Technology,Copiers,747.98,662,7691,1054938.9,0.5206,0.0861
TEC-CO-10002122,"Hewlett Fax Machine, Digital",Technology,Copiers,747.72,663,7691,1055686.62,0.521,0.0862
FUR-BO-10001003,"Dania 3-Shelf Cabinet, Traditional",Furniture,Bookcases,746.79,664,7691,1056433.41,0.5214,0.0863
FUR-CH-10004011,"SAFCO Executive Leather Armchair, Black",Furniture,Chairs,746.64,665,7691,1057180.05,0.5218,0.0865
FUR-CH-10000583,"Novimex Swivel Stool, Set of Two",Furniture,Chairs,746.54,666,7691,1057926.59,0.5221,0.0866
OFF-PA-10000418,Xerox 189,Office Supplies,Paper,746.53,667,7691,1058673.12,0.5225,0.0867
TEC-SHA-10003039,"Sharp Fax and Copier, Digital",Technology,Copiers,743.34,668,7691,1059416.46,0.5229,0.0869
TEC-AC-10000639,"Belkin Router, Bluetooth",Technology,Accessories,742.52,669,7691,1060158.98,0.5232,0.087
FUR-BO-10001641,"Bush 3-Shelf Cabinet, Traditional",Furniture,Bookcases,742.36,670,7691,1060901.34,0.5236,0.0871
OFF-AP-10002963,"Hoover Toaster, Red",Office Supplies,Appliances,740.39,671,7691,1061641.73,0.524,0.0872
FUR-TA-10003627,"Bevis Conference Table, with Bottom Storage",Furniture,Tables,738.96,672,7691,1062380.69,0.5243,0.0874
OFF-ST-10004847,"Tenex File Cart, Blue",Office Supplies,Storage,737.75,673,7691,1063118.44,0.5247,0.0875
FUR-RUB-10002067,"Rubbermaid Frame, Erganomic",Furniture,Furnishings,737.69,674,7691,1063856.13,0.525,0.0876
TEC-AC-10004849,"SanDisk Router, Programmable",Technology,Accessories,737.1,675,7691,1064593.23,0.5254,0.0878
OFF-AR-10002681,"Stanley Canvas, Fluorescent",Office Supplies,Art,736.43,676,7691,1065329.67,0.5258,0.0879
TEC-AC-10002629,"Belkin Memory Card, Programmable",Technology,Accessories,736.42,677,7691,1066066.09,0.5261,0.088
TEC-PH-10003348,"Cisco Speaker Phone, with Caller ID",Technology,Phones,736.38,678,7691,1066802.46,0.5265,0.0882
FUR-CH-10004774,"Novimex Executive Leather Armchair, Red",Furniture,Chairs,736.32,679,7691,1067538.78,0.5269,0.0883
TEC-PH-10004539,Wireless Extenders zBoost YX545 SOHO Signal Booster,Technology,Phones,733.28,680,7691,1068272.07,0.5272,0.0884
TEC-PH-10004437,"Cisco Speaker Phone, with Caller ID",Technology,Phones,732.9,681,7691,1069004.96,0.5276,0.0885
TEC-PH-10001585,"Nokia Signal Booster, Cordless",Technology,Phones,730.81,682,7691,1069735.77,0.5279,0.0887
TEC-AC-10004883,"Enermax Keyboard, Programmable",Technology,Accessories,730.2,683,7691,1070465.97,0.5283,0.0888
FUR-CH-10001819,"Office Star Chairmat, Set of Two",Furniture,Chairs,729.74,684,7691,1071195.71,0.5287,0.0889
OFF-PA-10000675,Xerox 1919,Office Supplies,Paper,729.62,685,7691,1071925.33,0.529,0.0891
FUR-BO-10004704,"Bush Corner Shelving, Pine",Furniture,Bookcases,729.23,686,7691,1072654.56,0.5294,0.0892
TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,Technology,Accessories,729.06,687,7691,1073383.62,0.5297,0.0893
OFF-ST-10003018,"Smead File Cart, Industrial",Office Supplies,Storage,728.88,688,7691,1074112.5,0.5301,0.0895
TEC-CO-10001157,"Hewlett Personal Copier, Color",Technology,Copiers,728.02,689,7691,1074840.52,0.5305,0.0896
OFF-AP-10002998,"KitchenAid Microwave, Red",Office Supplies,Appliances,728.0,690,7691,1075568.52,0.5308,0.0897
OFF-AP-10004913,"KitchenAid Refrigerator, Black",Office Supplies,Appliances,727.74,691,7691,1076296.26,0.5312,0.0898
FUR-TA-10000989,"Lesro Conference Table, Rectangular",Furniture,Tables,726.72,692,7691,1077022.98,0.5315,0.09
OFF-ST-10003547,"Smead Shelving, Blue",Office Supplies,Storage,726.63,693,7691,1077749.61,0.5319,0.0901
FUR-TA-10000052,"Hon Training Table, Adjustable Height",Furniture,Tables,726.54,694,7691,1078476.15,0.5323,0.0902
FUR-FU-10003736,"Rubbermaid Frame, Duo Pack",Furniture,Furnishings,725.46,695,7691,1079201.61,0.5326,0.0904
TEC-CAN-10003392,"Canon Copy Machine, Color",Technology,Copiers,724.68,696,7691,1079926.29,0.533,0.0905
TEC-AC-10001990,"Enermax Router, USB",Technology,Accessories,723.84,697,7691,1080650.13,0.5333,0.0906
TEC-AC-10003911,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Technology,Accessories,723.15,698,7691,1081373.29,0.5337,0.0908
OFF-AP-10001266,"Hoover Toaster, Black",Office Supplies,Appliances,722.67,699,7691,1082095.96,0.534,0.0909
TEC-AC-10001432,Enermax Aurora Lite Keyboard,Technology,Accessories,722.11,700,7691,1082818.06,0.5344,0.091
TEC-AC-10001908,Logitech Wireless Headset h800,Technology,Accessories,719.93,701,7691,1083537.99,0.5348,0.0911
FUR-TA-10003268,"Lesro Round Table, Rectangular",Furniture,Tables,719.08,702,7691,1084257.07,0.5351,0.0913
FUR-SAU-10004221,"Sauder Corner Shelving, Mobile",Furniture,Bookcases,719.04,703,7691,1084976.11,0.5355,0.0914
OFF-AP-10002552,"Hamilton Beach Stove, White",Office Supplies,Appliances,718.7,704,7691,1085694.81,0.5358,0.0915
TEC-MA-10004956,"Konica Card Printer, Red",Technology,Machines,716.82,705,7691,1086411.63,0.5362,0.0917
FUR-FU-10004527,"Advantus Frame, Duo Pack",Furniture,Furnishings,716.74,706,7691,1087128.37,0.5365,0.0918
OFF-AP-10003849,Hoover Shoulder Vac Commercial Portable Vacuum,Office Supplies,Appliances,715.64,707,7691,1087844.01,0.5369,0.0919
TEC-CO-10000263,"Hewlett Fax Machine, Digital",Technology,Copiers,715.57,708,7691,1088559.58,0.5372,0.0921
FUR-CH-10003841,"Harbour Creations Swivel Stool, Black",Furniture,Chairs,714.3,709,7691,1089273.88,0.5376,0.0922
OFF-AR-10001759,"Sanford Sketch Pad, Fluorescent",Office Supplies,Art,714.21,710,7691,1089988.09,0.5379,0.0923
TEC-MA-10002340,"Konica Receipt Printer, White",Technology,Machines,714.05,711,7691,1090702.14,0.5383,0.0924
OFF-ST-10000486,"Rogers Trays, Industrial",Office Supplies,Storage,713.69,712,7691,1091415.82,0.5386,0.0926
FUR-BO-10002632,"Sauder Corner Shelving, Pine",Furniture,Bookcases,713.52,713,7691,1092129.34,0.539,0.0927
FUR-BO-10002204,"Bush Corner Shelving, Traditional",Furniture,Bookcases,712.83,714,7691,1092842.18,0.5394,0.0928
FUR-BO-10000847,"Dania Stackable Bookrack, Mobile",Furniture,Bookcases,712.34,715,7691,1093554.51,0.5397,0.093
TEC-CO-10002663,"Sharp Wireless Fax, Laser",Technology,Copiers,711.84,716,7691,1094266.35,0.5401,0.0931
TEC-PH-10001002,"Apple Signal Booster, Full Size",Technology,Phones,711.68,717,7691,1094978.03,0.5404,0.0932
TEC-PH-10002834,Google Nexus 5,Technology,Phones,710.96,718,7691,1095688.99,0.5408,0.0934
TEC-CO-10004325,"Canon Personal Copier, Laser",Technology,Copiers,706.53,719,7691,1096395.52,0.5411,0.0935
FUR-CH-10004584,"Office Star Steel Folding Chair, Set of Two",Furniture,Chairs,705.96,720,7691,1097101.48,0.5415,0.0936
FUR-CH-10002093,"Harbour Creations Rocking Chair, Adjustable",Furniture,Chairs,705.58,721,7691,1097807.06,0.5418,0.0937
OFF-PA-10003395,Xerox 1941,Office Supplies,Paper,704.59,722,7691,1098511.65,0.5421,0.0939
TEC-PH-10002780,"Motorola Smart Phone, Cordless",Technology,Phones,702.72,723,7691,1099214.37,0.5425,0.094
TEC-PH-10002816,"Samsung Signal Booster, Cordless",Technology,Phones,702.58,724,7691,1099916.95,0.5428,0.0941
FUR-ADV-10000571,"Advantus Frame, Erganomic",Furniture,Furnishings,702.0,725,7691,1100618.95,0.5432,0.0943
FUR-CH-10001394,Global Leather Executive Chair,Furniture,Chairs,701.98,726,7691,1101320.93,0.5435,0.0944
TEC-AC-10003095,Logitech G35 7.1-Channel Surround Sound Headset,Technology,Accessories,699.35,727,7691,1102020.27,0.5439,0.0945
TEC-PAN-10002365,"Panasonic Printer, White",Technology,Machines,699.12,728,7691,1102719.39,0.5442,0.0947
OFF-AR-10001068,"BIC Sketch Pad, Easy-Erase",Office Supplies,Art,699.1,729,7691,1103418.49,0.5446,0.0948
OFF-ST-10004532,"Tenex File Cart, Single Width",Office Supplies,Storage,698.9,730,7691,1104117.4,0.5449,0.0949
TEC-CO-10002110,"Brother Personal Copier, Color",Technology,Copiers,698.62,731,7691,1104816.01,0.5453,0.095
OFF-AP-10003590,Hoover WindTunnel Plus Canister Vacuum,Office Supplies,Appliances,697.44,732,7691,1105513.45,0.5456,0.0952
FUR-CH-10000309,Global Comet Stacking Arm Chair,Furniture,Chairs,697.14,733,7691,1106210.6,0.5459,0.0953
FUR-CH-10001313,"SAFCO Steel Folding Chair, Black",Furniture,Chairs,697.08,734,7691,1106907.68,0.5463,0.0954
FUR-BO-10000265,"Bush Floating Shelf Set, Pine",Furniture,Bookcases,697.07,735,7691,1107604.75,0.5466,0.0956
TEC-PH-10002602,"Nokia Headset, Cordless",Technology,Phones,696.72,736,7691,1108301.47,0.547,0.0957
OFF-AP-10003275,"KitchenAid Microwave, Silver",Office Supplies,Appliances,696.12,737,7691,1108997.59,0.5473,0.0958
FUR-BO-10003549,"Sauder Floating Shelf Set, Metal",Furniture,Bookcases,694.47,738,7691,1109692.06,0.5477,0.096
OFF-ST-10000585,Economy Rollaway Files,Office Supplies,Storage,693.84,739,7691,1110385.9,0.548,0.0961
OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,Office Supplies,Binders,693.56,740,7691,1111079.46,0.5484,0.0962
OFF-KIT-10004058,"KitchenAid Stove, White",Office Supplies,Appliances,693.24,741,7691,1111772.69,0.5487,0.0963
TEC-PH-10001432,"Motorola Signal Booster, Cordless",Technology,Phones,692.69,742,7691,1112465.39,0.549,0.0965
TEC-PAN-10000092,"Panasonic Inkjet, Red",Technology,Machines,692.64,743,7691,1113158.03,0.5494,0.0966
FUR-BO-10002819,"Ikea Stackable Bookrack, Traditional",Furniture,Bookcases,689.42,744,7691,1113847.45,0.5497,0.0967
FUR-TA-10003641,"Barricks Wood Table, with Bottom Storage",Furniture,Tables,689.09,745,7691,1114536.53,0.5501,0.0969
FUR-BO-10004547,"Bush Stackable Bookrack, Traditional",Furniture,Bookcases,688.0,746,7691,1115224.54,0.5504,0.097
OFF-AR-10001291,"Sanford Canvas, Fluorescent",Office Supplies,Art,687.93,747,7691,1115912.47,0.5507,0.0971
OFF-ST-10002251,"Fellowes Shelving, Wire Frame",Office Supplies,Storage,686.32,748,7691,1116598.79,0.5511,0.0973
FUR-HON-10001558,"Hon Swivel Stool, Black",Furniture,Chairs,686.32,749,7691,1117285.11,0.5514,0.0974
TEC-AC-10004334,"Logitech Router, Erganomic",Technology,Accessories,685.96,750,7691,1117971.07,0.5518,0.0975
FUR-FU-10004095,"Eldon Frame, Durable",Furniture,Furnishings,683.55,751,7691,1118654.62,0.5521,0.0976
FUR-FU-10002539,"Tenex Clock, Erganomic",Furniture,Furnishings,681.69,752,7691,1119336.31,0.5524,0.0978
TEC-CO-10003410,"Brother Ink, High-Speed",Technology,Copiers,680.94,753,7691,1120017.25,0.5528,0.0979
TEC-MOT-10003366,"Motorola Audio Dock, Full Size",Technology,Phones,680.87,754,7691,1120698.12,0.5531,0.098
OFF-ELD-10001477,"Eldon Lockers, Single Width",Office Supplies,Storage,678.93,755,7691,1121377.05,0.5534,0.0982
TEC-MA-10002779,"Panasonic Receipt Printer, Red",Technology,Machines,678.72,756,7691,1122055.77,0.5538,0.0983
FUR-BO-10003320,"Dania Classic Bookcase, Metal",Furniture,Bookcases,678.12,757,7691,1122733.89,0.5541,0.0984
TEC-AC-10000844,Logitech Gaming G510s - Keyboard,Technology,Accessories,676.52,758,7691,1123410.41,0.5544,0.0986
OFF-AP-10001956,"Breville Refrigerator, Black",Office Supplies,Appliances,674.3,759,7691,1124084.71,0.5548,0.0987
TEC-CO-10004147,"Brother Fax and Copier, High-Speed",Technology,Copiers,672.93,760,7691,1124757.64,0.5551,0.0988
OFF-ST-10004549,"Smead File Cart, Blue",Office Supplies,Storage,672.7,761,7691,1125430.34,0.5554,0.0989
FUR-BO-10000490,"Bush Library with Doors, Metal",Furniture,Bookcases,672.37,762,7691,1126102.71,0.5558,0.0991
FUR-FU-10000394,"Rubbermaid Photo Frame, Durable",Furniture,Furnishings,670.49,763,7691,1126773.2,0.5561,0.0992
OFF-BI-10001621,"Cardinal Binding Machine, Economy",Office Supplies,Binders,669.79,764,7691,1127442.99,0.5564,0.0993
TEC-CIS-10001938,"Cisco Audio Dock, VoIP",Technology,Phones,668.5,765,7691,1128111.49,0.5568,0.0995
TEC-MA-10003280,"Panasonic Receipt Printer, White",Technology,Machines,667.59,766,7691,1128779.08,0.5571,0.0996
OFF-ST-10004687,"Eldon Lockers, Industrial",Office Supplies,Storage,666.48,767,7691,1129445.56,0.5574,0.0997
TEC-SAN-10004424,"SanDisk Router, Bluetooth",Technology,Accessories,666.35,768,7691,1130111.9,0.5577,0.0999
TEC-PH-10004509,"Nokia Audio Dock, Cordless",Technology,Phones,665.91,769,7691,1130777.82,0.5581,0.1
FUR-HAR-10004129,"Harbour Creations Swivel Stool, Set of Two",Furniture,Chairs,665.24,770,7691,1131443.06,0.5584,0.1001
TEC-CO-10003924,"Hewlett Fax Machine, Digital",Technology,Copiers,664.62,771,7691,1132107.68,0.5587,0.1002
TEC-AC-10000053,"SanDisk Router, USB",Technology,Accessories,664.32,772,7691,1132771.99,0.5591,0.1004
FUR-SAU-10000893,"Sauder Stackable Bookrack, Mobile",Furniture,Bookcases,663.49,773,7691,1133435.48,0.5594,0.1005
FUR-CH-10000051,"Harbour Creations Executive Leather Armchair, Black",Furniture,Chairs,663.02,774,7691,1134098.5,0.5597,0.1006
FUR-CH-10001270,"SAFCO Rocking Chair, Black",Furniture,Chairs,662.94,775,7691,1134761.44,0.56,0.1008
TEC-PH-10001699,"Samsung Smart Phone, Full Size",Technology,Phones,662.83,776,7691,1135424.27,0.5604,0.1009
OFF-AP-10003561,"Breville Microwave, Black",Office Supplies,Appliances,662.38,777,7691,1136086.65,0.5607,0.101
FUR-BO-10002250,"Dania Floating Shelf Set, Mobile",Furniture,Bookcases,659.76,778,7691,1136746.41,0.561,0.1012
OFF-AP-10003568,"Hoover Stove, Black",Office Supplies,Appliances,658.67,779,7691,1137405.08,0.5613,0.1013
OFF-ST-10002085,"Tenex File Cart, Industrial",Office Supplies,Storage,658.55,780,7691,1138063.63,0.5617,0.1014
TEC-PH-10002103,Jabra SPEAK 410,Technology,Phones,654.17,781,7691,1138717.8,0.562,0.1015
TEC-CO-10003702,"Brother Ink, Digital",Technology,Copiers,653.87,782,7691,1139371.67,0.5623,0.1017
TEC-BRO-10003876,"Brother Fax Machine, Laser",Technology,Copiers,652.95,783,7691,1140024.62,0.5626,0.1018
TEC-MA-10000559,"Epson Card Printer, Red",Technology,Machines,651.54,784,7691,1140676.16,0.563,0.1019
OFF-AP-10003538,"Hamilton Beach Microwave, Silver",Office Supplies,Appliances,651.3,785,7691,1141327.46,0.5633,0.1021
FUR-TA-10004308,"Lesro Wood Table, Adjustable Height",Furniture,Tables,651.02,786,7691,1141978.48,0.5636,0.1022
FUR-BO-10004541,"Dania Library with Doors, Mobile",Furniture,Bookcases,649.14,787,7691,1142627.61,0.5639,0.1023
TEC-PH-10003995,"Nokia Audio Dock, VoIP",Technology,Phones,648.91,788,7691,1143276.53,0.5642,0.1025
TEC-MA-10004212,Cisco SPA525G2 5-Line IP Phone,Technology,Machines,648.56,789,7691,1143925.09,0.5646,0.1026
TEC-CO-10000594,"Hewlett Fax and Copier, Laser",Technology,Copiers,647.82,790,7691,1144572.91,0.5649,0.1027
TEC-CO-10002583,"Canon Fax and Copier, Color",Technology,Copiers,647.64,791,7691,1145220.55,0.5652,0.1028
TEC-AC-10002914,"Memorex Router, Programmable",Technology,Accessories,646.2,792,7691,1145866.75,0.5655,0.103
FUR-CH-10001138,"Office Star Swivel Stool, Black",Furniture,Chairs,646.13,793,7691,1146512.87,0.5658,0.1031
FUR-BO-10002936,"Ikea Stackable Bookrack, Pine",Furniture,Bookcases,644.26,794,7691,1147157.13,0.5662,0.1032
FUR-TA-10004801,"Hon Conference Table, Rectangular",Furniture,Tables,643.32,795,7691,1147800.45,0.5665,0.1034
TEC-AC-10001405,"Logitech Router, Bluetooth",Technology,Accessories,642.85,796,7691,1148443.3,0.5668,0.1035
FUR-HAR-10001374,"Harbour Creations Executive Leather Armchair, Red",Furniture,Chairs,642.38,797,7691,1149085.69,0.5671,0.1036
FUR-BO-10003199,"Bush Classic Bookcase, Mobile",Furniture,Bookcases,642.12,798,7691,1149727.81,0.5674,0.1038
FUR-CH-10001674,"Office Star Chairmat, Adjustable",Furniture,Chairs,642.09,799,7691,1150369.89,0.5677,0.1039
TEC-HEW-10004690,"Hewlett Fax and Copier, High-Speed",Technology,Copiers,641.76,800,7691,1151011.65,0.5681,0.104
FUR-BO-10002740,"Ikea Classic Bookcase, Metal",Furniture,Bookcases,641.38,801,7691,1151653.03,0.5684,0.1041
TEC-PH-10001321,"Cisco Speaker Phone, Full Size",Technology,Phones,641.19,802,7691,1152294.22,0.5687,0.1043
OFF-BI-10004924,"Cardinal 3-Hole Punch, Economy",Office Supplies,Binders,639.36,803,7691,1152933.58,0.569,0.1044
TEC-NOK-10000534,"Nokia Smart Phone, with Caller ID",Technology,Phones,638.77,804,7691,1153572.35,0.5693,0.1045
FUR-HON-10000722,"Hon Rocking Chair, Adjustable",Furniture,Chairs,638.7,805,7691,1154211.05,0.5696,0.1047
FUR-TA-10000971,"Bevis Training Table, Rectangular",Furniture,Tables,638.46,806,7691,1154849.51,0.57,0.1048
FUR-BO-10001201,"Bush Stackable Bookrack, Mobile",Furniture,Bookcases,637.98,807,7691,1155487.49,0.5703,0.1049
FUR-CH-10001237,"Hon Swivel Stool, Black",Furniture,Chairs,637.96,808,7691,1156125.45,0.5706,0.1051
FUR-BO-10002812,"Sauder 3-Shelf Cabinet, Pine",Furniture,Bookcases,636.68,809,7691,1156762.13,0.5709,0.1052
TEC-CIS-10003676,"Cisco Headset, with Caller ID",Technology,Phones,636.66,810,7691,1157398.79,0.5712,0.1053
FUR-TA-10002467,"Lesro Conference Table, Adjustable Height",Furniture,Tables,635.97,811,7691,1158034.75,0.5715,0.1054
TEC-CO-10003307,"Hewlett Fax and Copier, Digital",Technology,Copiers,635.1,812,7691,1158669.85,0.5718,0.1056
TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,Technology,Accessories,634.41,813,7691,1159304.26,0.5722,0.1057
OFF-ST-10002164,"Rogers Lockers, Industrial",Office Supplies,Storage,633.36,814,7691,1159937.62,0.5725,0.1058
TEC-CO-10002504,"Brother Copy Machine, Laser",Technology,Copiers,632.68,815,7691,1160570.3,0.5728,0.106
FUR-CH-10000527,"Office Star Executive Leather Armchair, Adjustable",Furniture,Chairs,632.4,816,7691,1161202.7,0.5731,0.1061
OFF-EN-10000056,Cameo Buff Policy Envelopes,Office Supplies,Envelopes,632.26,817,7691,1161834.96,0.5734,0.1062
OFF-AP-10000003,"KitchenAid Refrigerator, White",Office Supplies,Appliances,631.3,818,7691,1162466.25,0.5737,0.1064
TEC-EPS-10003473,"Epson Phone, Wireless",Technology,Machines,631.24,819,7691,1163097.49,0.574,0.1065
OFF-AP-10004227,"Hamilton Beach Refrigerator, White",Office Supplies,Appliances,631.07,820,7691,1163728.56,0.5743,0.1066
TEC-AC-10003198,Enermax Acrylux Wireless Keyboard,Technology,Accessories,630.47,821,7691,1164359.03,0.5746,0.1067
FUR-CH-10001374,"Novimex Steel Folding Chair, Black",Furniture,Chairs,630.42,822,7691,1164989.45,0.575,0.1069
